gene_symbol	kegg_pathway_id	kegg_pathway_name	reactome_pathway_id	reactome_pathway_name	tox_evidence	tox_organs	species
TNF	path:hsa04061	path:hsa04061			consensus	blood | brain | heart | kidney | liver | lung	human
TNF	path:hsa04064	path:hsa04064			consensus	blood | brain | heart | kidney | liver | lung	human
TNF	path:hsa04071	path:hsa04071			consensus	blood | brain | heart | kidney | liver | lung	human
TNF	path:hsa04150	path:hsa04150			consensus	blood | brain | heart | kidney | liver | lung	human
TNF	path:hsa04210	path:hsa04210			consensus	blood | brain | heart | kidney | liver | lung	human
TNF	path:hsa04217	path:hsa04217			consensus	blood | brain | heart | kidney | liver | lung	human
TNF	path:hsa04350	path:hsa04350			consensus	blood | brain | heart | kidney | liver | lung	human
TNF	path:hsa04380	path:hsa04380			consensus	blood | brain | heart | kidney | liver | lung	human
TNF	path:hsa04612	path:hsa04612			consensus	blood | brain | heart | kidney | liver | lung	human
TNF	path:hsa04620	path:hsa04620			consensus	blood | brain | heart | kidney | liver | lung	human
TNF	path:hsa04621	path:hsa04621			consensus	blood | brain | heart | kidney | liver | lung	human
TNF	path:hsa04622	path:hsa04622			consensus	blood | brain | heart | kidney | liver | lung	human
TNF	path:hsa04625	path:hsa04625			consensus	blood | brain | heart | kidney | liver | lung	human
TNF	path:hsa04640	path:hsa04640			consensus	blood | brain | heart | kidney | liver | lung	human
TNF	path:hsa04650	path:hsa04650			consensus	blood | brain | heart | kidney | liver | lung	human
TNF	path:hsa04657	path:hsa04657			consensus	blood | brain | heart | kidney | liver | lung	human
TNF	path:hsa04660	path:hsa04660			consensus	blood | brain | heart | kidney | liver | lung	human
TNF	path:hsa04664	path:hsa04664			consensus	blood | brain | heart | kidney | liver | lung	human
TNF	path:hsa04668	path:hsa04668			consensus	blood | brain | heart | kidney | liver | lung	human
TNF	path:hsa04920	path:hsa04920			consensus	blood | brain | heart | kidney | liver | lung	human
TNF	path:hsa04930	path:hsa04930			consensus	blood | brain | heart | kidney | liver | lung	human
TNF	path:hsa04931	path:hsa04931			consensus	blood | brain | heart | kidney | liver | lung	human
TNF	path:hsa04932	path:hsa04932			consensus	blood | brain | heart | kidney | liver | lung	human
TNF	path:hsa04933	path:hsa04933			consensus	blood | brain | heart | kidney | liver | lung	human
TNF	path:hsa04936	path:hsa04936			consensus	blood | brain | heart | kidney | liver | lung	human
TNF	path:hsa04940	path:hsa04940			consensus	blood | brain | heart | kidney | liver | lung	human
TNF	path:hsa05010	path:hsa05010			consensus	blood | brain | heart | kidney | liver | lung	human
TNF	path:hsa05014	path:hsa05014			consensus	blood | brain | heart | kidney | liver | lung	human
TNF	path:hsa05020	path:hsa05020			consensus	blood | brain | heart | kidney | liver | lung	human
TNF	path:hsa05022	path:hsa05022			consensus	blood | brain | heart | kidney | liver | lung	human
TNF	path:hsa05130	path:hsa05130			consensus	blood | brain | heart | kidney | liver | lung	human
TNF	path:hsa05131	path:hsa05131			consensus	blood | brain | heart | kidney | liver | lung	human
TNF	path:hsa05132	path:hsa05132			consensus	blood | brain | heart | kidney | liver | lung	human
TNF	path:hsa05133	path:hsa05133			consensus	blood | brain | heart | kidney | liver | lung	human
